,timestamp,username,1_attractive_title,1_attractive_style,1_attractive_theme,2_originality_title,2_originality_style,2_originality_theme,3_relevance,4_creativity_title,4_creativity_synopsis,4_creativity_comment,5_authorship_title,5_authorship_synopsis,5_authorship_comment,6_anthology,6_readers_opinion,6_critics_opinion,6_own_voice,6_comment,title,title_id,synopsis_writer,title_writer,experiment
432,2024/03/13 6:03:54 PM GMT+2,Expert4,2,2,2,3,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,La trama es un disparate pero es divertida y original. De nuevo se trata de una crítica a un tipo de cine. Está bien escrito.,Un escritor consagrado.,Un escritor consagrado.,"Lo dicho en la anterior respuesta. Todo, título y trama son muy disparatadas e irónicas y están narradas con un estilo ágil y eficaz",1,2,2,2,,Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,SPANISH
433,2024/03/21 5:38:32 PM GMT+2,Expert5,3,2,2,3,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",3,3,,Un escritor consagrado.,Un escritor consagrado.,,2,2,2,3,"De nuevo me parecen desmesurados para lo que se espera en una sinopsis (incluso en las muy ""sui generis"" como estas) la extensión y, sobre todo, el nivel de detallismo en el desarrollo de la trama.",Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,SPANISH
434,2024/03/22 3:57:26 PM GMT+2,Expert6,2,1,0,3,1,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",3,2,,Un escritor consagrado.,Un escritor novel.,,0,2,2,1,,Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,SPANISH
435,2024/04/02 11:22:07 AM GMT+2,Expert1,2,2,2,1,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,2,,Un escritor novel.,Una inteligencia artificial.,,2,2,1,2,,Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,ENGLISH
436,2024/04/02 1:56:52 PM GMT+2,Expert2,2,2,1,2,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,Es una parodia sin sentido alguno.,Un escritor consagrado.,Un escritor consagrado.,,0,2,2,2,,Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,ENGLISH
437,2024/04/02 3:50:18 PM GMT+2,Expert3,0,2,1,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,Edith lo ama (luego volveremos a ello),Edith lo ama (luego volveremos a ello),patricio,patricio,ENGLISH
438,2024/03/18 11:09:45 AM GMT+2,Expert4,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,2,,El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,SPANISH
439,2024/03/19 9:47:47 PM GMT+2,Expert5,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,2,2,2,3,"Creo que el autor, muy seguro de su estilo y de su visión del mundo, ha querido construir una historia autónoma, paródica, satírica y autosuficiente, pero creo que no es eso lo que exactamente se esperaba de él.",El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,SPANISH
440,2024/03/22 8:09:40 PM GMT+2,Expert6,0,1,1,1,1,2,No veo relación alguna entre el título y la sinopsis.,0,2,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,SPANISH
441,2024/03/31 6:15:42 PM GMT+2,Expert1,3,3,3,1,3,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,3,2,2,2,,El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,ENGLISH
442,2024/04/01 10:21:52 AM GMT+2,Expert2,2,2,0,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,"Esta sinopsis, más que un texto expositivo, me parece un juego, un ""a ver quién más"" del desatino y el absurdo verosímil.",Un escritor consagrado.,Un escritor novel.,,2,1,2,2,,El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,ENGLISH
443,2024/04/03 12:09:59 AM GMT+2,Expert3,0,1,0,0,1,2,No veo relación alguna entre el título y la sinopsis.,0,2,,Una inteligencia artificial.,Un escritor novel.,,0,2,2,2,,El Botón Rojo nacional,El Botón Rojo nacional,patricio,patricio,ENGLISH
444,2024/03/13 5:57:04 PM GMT+2,Expert4,1,2,0,1,3,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,"La trama es voluntariamente aburrida e inane, porque toda la sinopsis se trata de una crítica nada velada a un tipo de cine. El resultado es ingenioso y divertido. La película sería un horror",Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,2,Me valdría en una antología como visión irónica de lo que es este género (y ese tipo de cine al que alude),El despertar de la Aurora,El despertar de la Aurora,patricio,machine,SPANISH
445,2024/03/23 9:11:02 PM GMT+2,Expert6,0,1,0,1,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,1,,Una inteligencia artificial.,Un escritor novel.,,0,2,3,1,,El despertar de la Aurora,El despertar de la Aurora,patricio,machine,SPANISH
446,2024/04/01 10:28:07 PM GMT+2,Expert2,0,2,1,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,"Si esto fuera de verdad una película (o corto), sería muy original. La sinopsis en sí está escrita en un lenguaje y tono bastante creativo.",Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,El despertar de la Aurora,El despertar de la Aurora,patricio,machine,ENGLISH
447,2024/04/02 5:47:30 PM GMT+2,Expert1,1,2,2,1,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,2,,El despertar de la Aurora,El despertar de la Aurora,patricio,machine,ENGLISH
448,2024/04/03 10:21:19 AM GMT+2,Expert3,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,El despertar de la Aurora,El despertar de la Aurora,patricio,machine,ENGLISH
449,2024/04/23 10:51:56 AM GMT+2,Expert5,0,3,3,0,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,3,,El despertar de la Aurora,El despertar de la Aurora,patricio,machine,SPANISH
450,2024/03/13 10:00:48 AM GMT+2,Expert5,2,3,2,2,3,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,3,"La idea del título es muy creativa; su expresión, en cambio, como variación de uno ya existente, no tanto. ",Un escritor novel.,Un escritor consagrado.,,3,2,3,3,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,SPANISH
451,2024/03/18 10:56:58 AM GMT+2,Expert4,2,2,3,2,2,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,Estupenda historia a partir de este título. Irónica pero a la vez profunda.,Un escritor consagrado.,Un escritor consagrado.,,3,1,2,3,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,SPANISH
452,2024/03/22 10:11:16 AM GMT+2,Expert6,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,2,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,SPANISH
453,2024/03/31 11:01:20 PM GMT+2,Expert1,2,3,3,1,1,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,2,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,ENGLISH
454,2024/04/02 1:30:36 PM GMT+2,Expert2,2,2,1,2,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor consagrado.,Un escritor novel.,,2,2,2,2,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,ENGLISH
455,2024/04/02 4:19:21 PM GMT+2,Expert3,1,2,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,El día después del día después del Día de la Marmota,El día después del día después del Día de la Marmota,patricio,patricio,ENGLISH
456,2024/03/15 2:33:42 PM GMT+2,Expert4,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,3,2,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,SPANISH
457,2024/03/21 12:51:11 AM GMT+2,Expert5,1,2,1,1,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,SPANISH
458,2024/03/24 11:23:43 AM GMT+2,Expert6,1,2,1,1,2,1,No veo relación alguna entre el título y la sinopsis.,1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,2,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,SPANISH
459,2024/04/01 5:05:02 PM GMT+2,Expert3,0,1,0,0,1,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,ENGLISH
460,2024/04/01 5:23:37 PM GMT+2,Expert1,2,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,2,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,ENGLISH
461,2024/04/02 3:02:06 PM GMT+2,Expert2,0,1,0,0,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,1,Parece una columna de comentario social y político en un periódico.,Una inteligencia artificial.,Un escritor consagrado.,,0,2,2,1,,El eco de las voces silenciadas,El eco de las voces silenciadas,patricio,machine,ENGLISH
462,2024/03/14 5:21:50 PM GMT+2,Expert4,1,2,0,0,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,2,"La trama es un absurdo voluntario. Como película sería un horror, como sinopsis tiene cierta gracia",Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,SPANISH
463,2024/03/16 1:06:49 PM GMT+2,Expert5,2,3,2,2,3,3,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",3,3,,Un escritor consagrado.,Un escritor consagrado.,,3,3,3,3,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,SPANISH
464,2024/03/22 4:12:17 PM GMT+2,Expert6,1,1,1,1,0,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,SPANISH
465,2024/03/28 1:18:27 AM GMT+2,Expert2,1,0,0,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,"La sinopsis es ""levemente creativa"" gracias a que introduce algunas ocurrencias inesperadas. Si no fuera por esto, no sería más que un conjunto de clichés, ""nada creativo"".",Una inteligencia artificial.,Un escritor novel.,,0,2,3,1,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,ENGLISH
466,2024/04/01 1:58:05 PM GMT+2,Expert3,0,0,0,0,1,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,"Lo califico como levemente creativo, porque incluye algunas salidas absolutamente inesperadas, pero no lo entiendo como un valor positivo, sino como falta de rigor (por ejemplo, la referencia final a los poderes paranormales, cuando durante el resto del texto no era una variable que se contemplara).",Un escritor novel.,Una inteligencia artificial.,,0,2,3,0,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,ENGLISH
467,2024/04/02 1:29:39 PM GMT+2,Expert1,1,1,1,1,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,2,,Un escritor novel.,Una inteligencia artificial.,,1,1,1,1,,El jardín de los sueños marchitos,El jardín de los sueños marchitos,patricio,machine,ENGLISH
468,2024/03/18 10:47:42 AM GMT+2,Expert4,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,La historia es muy disparatada y original. Bien escrita,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,El laberinto de cristal,El laberinto de cristal,patricio,machine,SPANISH
469,2024/03/22 6:59:25 PM GMT+2,Expert5,2,3,3,2,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor consagrado.,Un escritor consagrado.,,3,2,2,3,"Yo es que me he reído mucho. Pero no sé si ese nivel de sátira sería aceptable ""para todos los públicos"".",El laberinto de cristal,El laberinto de cristal,patricio,machine,SPANISH
470,2024/03/23 9:14:58 PM GMT+2,Expert6,1,1,2,1,1,3,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,3,,Un escritor novel.,Un escritor consagrado.,,3,1,2,1,,El laberinto de cristal,El laberinto de cristal,patricio,machine,SPANISH
471,2024/03/31 3:01:57 PM GMT+2,Expert3,1,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,"Lo valoro como «nada creativo» si por «creativo» entendemos que aúna relevancia, interés y atractivo.",Un escritor novel.,Una inteligencia artificial.,,0,3,3,0,,El laberinto de cristal,El laberinto de cristal,patricio,machine,ENGLISH
472,2024/04/01 4:12:28 PM GMT+2,Expert2,0,2,2,0,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,El laberinto de cristal,El laberinto de cristal,patricio,machine,ENGLISH
473,2024/04/02 1:13:22 PM GMT+2,Expert1,1,1,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor novel.,,2,1,2,2,,El laberinto de cristal,El laberinto de cristal,patricio,machine,ENGLISH
474,2024/03/15 2:02:36 PM GMT+2,Expert4,0,2,2,0,2,1,No veo relación alguna entre el título y la sinopsis.,0,2,,Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,SPANISH
475,2024/03/21 12:30:52 AM GMT+2,Expert5,1,2,2,1,3,3,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,3,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,SPANISH
476,2024/03/23 10:02:17 PM GMT+2,Expert6,1,2,2,0,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,SPANISH
477,2024/03/29 12:17:53 AM GMT+2,Expert2,0,0,0,1,2,3,No veo relación alguna entre el título y la sinopsis.,0,2,"La trama de esta sinopsis es eminentemente disparatada, hasta el punto que las supuestas gracias dejan de hacer gracia alguna, y termina resultando irritante. Eso sí, la trama es bastante creativa. ",Una inteligencia artificial.,Un escritor consagrado.,,0,2,3,2,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,ENGLISH
478,2024/04/01 5:57:38 PM GMT+2,Expert3,0,1,1,0,1,1,No veo relación alguna entre el título y la sinopsis.,0,1,,Un escritor novel.,Una inteligencia artificial.,,0,2,2,1,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,ENGLISH
479,2024/04/01 8:15:18 PM GMT+2,Expert1,1,3,3,1,2,2,No veo relación alguna entre el título y la sinopsis.,1,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,2,2,,El mosaico del tiempo,El mosaico del tiempo,patricio,machine,ENGLISH
